"SpecCode","Species","Genus","Subfamily","Family","Order","Class","SuperClass"
27312,"Pseudanthias sheni","Pseudanthias",NA,"Anthiadidae","Perciformes/Serranoidei","Teleostei","Osteichthyes"
6568,"Pseudanthias squamipinnis","Pseudanthias",NA,"Anthiadidae","Perciformes/Serranoidei","Teleostei","Osteichthyes"
12776,"Pseudanthias taeniatus","Pseudanthias",NA,"Anthiadidae","Perciformes/Serranoidei","Teleostei","Osteichthyes"
24856,"Pseudanthias taira","Pseudanthias",NA,"Anthiadidae","Perciformes/Serranoidei","Teleostei","Osteichthyes"
69250,"Pseudanthias tequila","Pseudanthias",NA,"Anthiadidae","Perciformes/Serranoidei","Teleostei","Osteichthyes"
7783,"Pseudanthias thompsoni","Pseudanthias",NA,"Anthiadidae","Perciformes/Serranoidei","Teleostei","Osteichthyes"
46437,"Pseudanthias townsendi","Pseudanthias",NA,"Anthiadidae","Perciformes/Serranoidei","Teleostei","Osteichthyes"
61251,"Pseudanthias venator","Pseudanthias",NA,"Anthiadidae","Perciformes/Serranoidei","Teleostei","Osteichthyes"
12700,"Pseudanthias ventralis","Pseudanthias",NA,"Anthiadidae","Perciformes/Serranoidei","Teleostei","Osteichthyes"
59195,"Pseudanthias xanthomaculatus","Pseudanthias",NA,"Anthiadidae","Perciformes/Serranoidei","Teleostei","Osteichthyes"
26363,"Pseudaphritis undulatus","Pseudaphritis",NA,"Pseudaphritidae","Perciformes/Notothenioidei","Teleostei","Osteichthyes"
12011,"Pseudaphritis urvillii","Pseudaphritis",NA,"Pseudaphritidae","Perciformes/Notothenioidei","Teleostei","Osteichthyes"
23289,"Pseudeutropius brachypopterus","Pseudeutropius",NA,"Horabagridae","Siluriformes","Teleostei","Osteichthyes"
66279,"Pseudeutropius indigens","Pseudeutropius",NA,"Horabagridae","Siluriformes","Teleostei","Osteichthyes"
24770,"Pseudeutropius mitchelli","Pseudeutropius",NA,"Horabagridae","Siluriformes","Teleostei","Osteichthyes"
23292,"Pseudeutropius moolenburghae","Pseudeutropius",NA,"Horabagridae","Siluriformes","Teleostei","Osteichthyes"
50918,"Pseudobagrus albomarginatus","Pseudobagrus",NA,"Bagridae","Siluriformes","Teleostei","Osteichthyes"
50919,"Pseudobagrus analis","Pseudobagrus",NA,"Bagridae","Siluriformes","Teleostei","Osteichthyes"
22948,"Pseudobagrus aurantiacus","Pseudobagrus",NA,"Bagridae","Siluriformes","Teleostei","Osteichthyes"
63862,"Pseudobagrus brachyrhabdion","Pseudobagrus",NA,"Bagridae","Siluriformes","Teleostei","Osteichthyes"
50932,"Pseudobagrus truncatus","Pseudobagrus",NA,"Bagridae","Siluriformes","Teleostei","Osteichthyes"
50950,"Pseudobagrus vachellii","Pseudobagrus",NA,"Bagridae","Siluriformes","Teleostei","Osteichthyes"
50959,"Pseudobagrus wangi","Pseudobagrus",NA,"Bagridae","Siluriformes","Teleostei","Osteichthyes"
6027,"Pseudobalistes flavimarginatus","Pseudobalistes",NA,"Balistidae","Tetraodontiformes","Teleostei","Osteichthyes"
4466,"Pseudobalistes fuscus","Pseudobalistes",NA,"Balistidae","Tetraodontiformes","Teleostei","Osteichthyes"
8226,"Pseudobalistes naufragium","Pseudobalistes",NA,"Balistidae","Tetraodontiformes","Teleostei","Osteichthyes"
63372,"Pseudogilbia sanblasensis","Pseudogilbia",NA,"Dinematichthyidae","Ophidiiformes","Teleostei","Osteichthyes"
5894,"Pseudoginglymostoma brevicaudatum","Pseudoginglymostoma",NA,"Ginglymostomatidae","Orectolobiformes","Elasmobranchii","Chondrichthyes"
62827,"Pseudogobio banggiangensis","Pseudogobio",NA,"Gobionidae","Cypriniformes","Teleostei","Osteichthyes"
22905,"Pseudogobio esocinus","Pseudogobio",NA,"Gobionidae","Cypriniformes","Teleostei","Osteichthyes"
61381,"Pseudogobio guilinensis","Pseudogobio",NA,"Gobionidae","Cypriniformes","Teleostei","Osteichthyes"
54780,"Pseudogobio vaillanti","Pseudogobio",NA,"Gobionidae","Cypriniformes","Teleostei","Osteichthyes"
2020,"Pseudophycis bachus","Pseudophycis",NA,"Moridae","Gadiformes","Teleostei","Osteichthyes"
2021,"Pseudophycis barbata","Pseudophycis",NA,"Moridae","Gadiformes","Teleostei","Osteichthyes"
12541,"Pseudobathylagus milleri","Pseudobathylagus",NA,"Bathylagidae","Argentiniformes","Teleostei","Osteichthyes"
69624,"Pseudobatos buthi","Pseudobatos",NA,"Rhinobatidae","Rhinopristiformes","Elasmobranchii","Chondrichthyes"
13229,"Pseudobatos glaucostigma","Pseudobatos",NA,"Rhinobatidae","Rhinopristiformes","Elasmobranchii","Chondrichthyes"
8732,"Pseudobatos horkelii","Pseudobatos",NA,"Rhinobatidae","Rhinopristiformes","Elasmobranchii","Chondrichthyes"
2548,"Pseudobatos lentiginosus","Pseudobatos",NA,"Rhinobatidae","Rhinopristiformes","Elasmobranchii","Chondrichthyes"
13234,"Pseudobatos leucorhynchus","Pseudobatos",NA,"Rhinobatidae","Rhinopristiformes","Elasmobranchii","Chondrichthyes"
140,"Pseudobatos percellens","Pseudobatos",NA,"Rhinobatidae","Rhinopristiformes","Elasmobranchii","Chondrichthyes"
149,"Pseudobatos planiceps","Pseudobatos",NA,"Rhinobatidae","Rhinopristiformes","Elasmobranchii","Chondrichthyes"
54454,"Pseudobatos prahli","Pseudobatos",NA,"Rhinobatidae","Rhinopristiformes","Elasmobranchii","Chondrichthyes"
2549,"Pseudobatos productus","Pseudobatos",NA,"Rhinobatidae","Rhinopristiformes","Elasmobranchii","Chondrichthyes"
60041,"Pseudoblennius argenteus","Pseudoblennius",NA,"Cottidae","Perciformes/Cottoidei","Teleostei","Osteichthyes"
23979,"Pseudoblennius cottoides","Pseudoblennius",NA,"Cottidae","Perciformes/Cottoidei","Teleostei","Osteichthyes"
23980,"Pseudoblennius marmoratus","Pseudoblennius",NA,"Cottidae","Perciformes/Cottoidei","Teleostei","Osteichthyes"
23977,"Pseudoblennius percoides","Pseudoblennius",NA,"Cottidae","Perciformes/Cottoidei","Teleostei","Osteichthyes"
60040,"Pseudoblennius totomius","Pseudoblennius",NA,"Cottidae","Perciformes/Cottoidei","Teleostei","Osteichthyes"
23978,"Pseudoblennius zonostigma","Pseudoblennius",NA,"Cottidae","Perciformes/Cottoidei","Teleostei","Osteichthyes"
56111,"Pseudobrama simoni","Pseudobrama",NA,"Xenocyprididae","Cypriniformes","Teleostei","Osteichthyes"
5923,"Pseudocarcharias kamoharai","Pseudocarcharias",NA,"Pseudocarchariidae","Lamniformes","Elasmobranchii","Chondrichthyes"
52277,"Pseudocetonurus septifer","Pseudocetonurus",NA,"Macrouridae","Gadiformes","Teleostei","Osteichthyes"
475,"Pseudochaenichthys georgianus","Pseudochaenichthys",NA,"Channichthyidae","Perciformes/Notothenioidei","Teleostei","Osteichthyes"
49427,"Pseudogramma astigma","Pseudogramma",NA,"Grammistidae","Perciformes/Serranoidei","Teleostei","Osteichthyes"
61394,"Pseudogramma australis","Pseudogramma",NA,"Grammistidae","Perciformes/Serranoidei","Teleostei","Osteichthyes"
49429,"Pseudogramma axelrodi","Pseudogramma",NA,"Grammistidae","Perciformes/Serranoidei","Teleostei","Osteichthyes"
68576,"Pseudogramma brederi","Pseudogramma",NA,"Grammistidae","Perciformes/Serranoidei","Teleostei","Osteichthyes"
49431,"Pseudogramma erythrea","Pseudogramma",NA,"Grammistidae","Perciformes/Serranoidei","Teleostei","Osteichthyes"
68582,"Pseudogramma galzini","Pseudogramma",NA,"Grammistidae","Perciformes/Serranoidei","Teleostei","Osteichthyes"
3352,"Pseudogramma gregoryi","Pseudogramma",NA,"Grammistidae","Perciformes/Serranoidei","Teleostei","Osteichthyes"
49432,"Pseudogramma guineensis","Pseudogramma",NA,"Grammistidae","Perciformes/Serranoidei","Teleostei","Osteichthyes"
49434,"Pseudogramma megamyctera","Pseudogramma",NA,"Grammistidae","Perciformes/Serranoidei","Teleostei","Osteichthyes"
68585,"Pseudogramma paucilepis","Pseudogramma",NA,"Grammistidae","Perciformes/Serranoidei","Teleostei","Osteichthyes"
49435,"Pseudogramma pectoralis","Pseudogramma",NA,"Grammistidae","Perciformes/Serranoidei","Teleostei","Osteichthyes"
7320,"Pseudogramma polyacantha","Pseudogramma",NA,"Grammistidae","Perciformes/Serranoidei","Teleostei","Osteichthyes"
46538,"Pseudogramma thaumasia","Pseudogramma",NA,"Grammistidae","Perciformes/Serranoidei","Teleostei","Osteichthyes"
49428,"Pseudogramma xantha","Pseudogramma",NA,"Grammistidae","Perciformes/Serranoidei","Teleostei","Osteichthyes"
54909,"Pseudohemiculter dispar","Pseudohemiculter",NA,"Xenocyprididae","Cypriniformes","Teleostei","Osteichthyes"
56028,"Pseudohemiculter hainanensis","Pseudohemiculter",NA,"Xenocyprididae","Cypriniformes","Teleostei","Osteichthyes"
56029,"Pseudohemiculter kweichowensis","Pseudohemiculter",NA,"Xenocyprididae","Cypriniformes","Teleostei","Osteichthyes"
62828,"Pseudohemiculter pacboensis","Pseudohemiculter",NA,"Xenocyprididae","Cypriniformes","Teleostei","Osteichthyes"
27489,"Pseudohowella intermedia","Pseudohowella",NA,"Howellidae","Acropomatiformes","Teleostei","Osteichthyes"
12001,"Pseudolais micronemus","Pseudolais",NA,"Pangasiidae","Siluriformes","Teleostei","Osteichthyes"
14211,"Pseudolais pleurotaenia","Pseudolais",NA,"Pangasiidae","Siluriformes","Teleostei","Osteichthyes"
70157,"Pseudolarimichthys terengganui","Pseudolarimichthys",NA,"Sciaenidae","Eupercaria/misc","Teleostei","Osteichthyes"
54782,"Pseudolaubuca engraulis","Pseudolaubuca",NA,"Xenocyprididae","Cypriniformes","Teleostei","Osteichthyes"
61382,"Pseudolaubuca hotaya","Pseudolaubuca",NA,"Xenocyprididae","Cypriniformes","Teleostei","Osteichthyes"
25598,"Pseudolaubuca jouyi","Pseudolaubuca",NA,"Xenocyprididae","Cypriniformes","Teleostei","Osteichthyes"
54783,"Pseudolaubuca sinensis","Pseudolaubuca",NA,"Xenocyprididae","Cypriniformes","Teleostei","Osteichthyes"
51399,"Pseudoliparis amblystomopsis","Pseudoliparis",NA,"Liparidae","Perciformes/Cottoidei","Teleostei","Osteichthyes"
58812,"Pseudoliparis belyaevi","Pseudoliparis",NA,"Liparidae","Perciformes/Cottoidei","Teleostei","Osteichthyes"
68464,"Pseudoliparis swirei","Pseudoliparis",NA,"Liparidae","Perciformes/Cottoidei","Teleostei","Osteichthyes"
11682,"Pseudomonacanthus elongatus","Pseudomonacanthus",NA,"Monacanthidae","Tetraodontiformes","Teleostei","Osteichthyes"
10598,"Pseudomonacanthus macrurus","Pseudomonacanthus",NA,"Monacanthidae","Tetraodontiformes","Teleostei","Osteichthyes"
10553,"Pseudomonacanthus peroni","Pseudomonacanthus",NA,"Monacanthidae","Tetraodontiformes","Teleostei","Osteichthyes"
70484,"Pseudomonacanthus tweediei","Pseudomonacanthus",NA,"Monacanthidae","Tetraodontiformes","Teleostei","Osteichthyes"
10525,"Pseudomugil connieae","Pseudomugil",NA,"Pseudomugilidae","Atheriniformes","Teleostei","Osteichthyes"
15167,"Pseudomugil cyanodorsalis","Pseudomugil",NA,"Pseudomugilidae","Atheriniformes","Teleostei","Osteichthyes"
10530,"Pseudomugil furcatus","Pseudomugil",NA,"Pseudomugilidae","Atheriniformes","Teleostei","Osteichthyes"
22749,"Pseudomugil gertrudae","Pseudomugil",NA,"Pseudomugilidae","Atheriniformes","Teleostei","Osteichthyes"
15169,"Pseudomugil inconspicuus","Pseudomugil",NA,"Pseudomugilidae","Atheriniformes","Teleostei","Osteichthyes"
61821,"Pseudomugil ivantsoffi","Pseudomugil",NA,"Pseudomugilidae","Atheriniformes","Teleostei","Osteichthyes"
69397,"Pseudomugil luminatus","Pseudomugil",NA,"Pseudomugilidae","Atheriniformes","Teleostei","Osteichthyes"
10531,"Pseudomugil majusculus","Pseudomugil",NA,"Pseudomugilidae","Atheriniformes","Teleostei","Osteichthyes"
6291,"Pseudomugil mellis","Pseudomugil",NA,"Pseudomugilidae","Atheriniformes","Teleostei","Osteichthyes"
25661,"Pseudomugil novaeguineae","Pseudomugil",NA,"Pseudomugilidae","Atheriniformes","Teleostei","Osteichthyes"
25662,"Pseudomugil paludicola","Pseudomugil",NA,"Pseudomugilidae","Atheriniformes","Teleostei","Osteichthyes"
10532,"Pseudomugil paskai","Pseudomugil",NA,"Pseudomugilidae","Atheriniformes","Teleostei","Osteichthyes"
52461,"Pseudomugil pellucidus","Pseudomugil",NA,"Pseudomugilidae","Atheriniformes","Teleostei","Osteichthyes"
25663,"Pseudomugil reticulatus","Pseudomugil",NA,"Pseudomugilidae","Atheriniformes","Teleostei","Osteichthyes"
22750,"Pseudomugil signifer","Pseudomugil",NA,"Pseudomugilidae","Atheriniformes","Teleostei","Osteichthyes"
22751,"Pseudomugil tenellus","Pseudomugil",NA,"Pseudomugilidae","Atheriniformes","Teleostei","Osteichthyes"
57776,"Pseudomystus bomboides","Pseudomystus",NA,"Bagridae","Siluriformes","Teleostei","Osteichthyes"
23056,"Pseudomystus breviceps","Pseudomystus",NA,"Bagridae","Siluriformes","Teleostei","Osteichthyes"
62151,"Pseudomystus carnosus","Pseudomystus",NA,"Bagridae","Siluriformes","Teleostei","Osteichthyes"
60735,"Pseudomystus flavipinnis","Pseudomystus",NA,"Bagridae","Siluriformes","Teleostei","Osteichthyes"
62152,"Pseudomystus fumosus","Pseudomystus",NA,"Bagridae","Siluriformes","Teleostei","Osteichthyes"
65371,"Pseudomystus funebris","Pseudomystus",NA,"Bagridae","Siluriformes","Teleostei","Osteichthyes"
63685,"Pseudomystus heokhuii","Pseudomystus",NA,"Bagridae","Siluriformes","Teleostei","Osteichthyes"
23059,"Pseudomystus inornatus","Pseudomystus",NA,"Bagridae","Siluriformes","Teleostei","Osteichthyes"
23060,"Pseudomystus leiacanthus","Pseudomystus",NA,"Bagridae","Siluriformes","Teleostei","Osteichthyes"
23062,"Pseudomystus mahakamensis","Pseudomystus",NA,"Bagridae","Siluriformes","Teleostei","Osteichthyes"
23064,"Pseudomystus moeschii","Pseudomystus",NA,"Bagridae","Siluriformes","Teleostei","Osteichthyes"
23065,"Pseudomystus myersi","Pseudomystus",NA,"Bagridae","Siluriformes","Teleostei","Osteichthyes"
23067,"Pseudomystus robustus","Pseudomystus",NA,"Bagridae","Siluriformes","Teleostei","Osteichthyes"
23068,"Pseudomystus rugosus","Pseudomystus",NA,"Bagridae","Siluriformes","Teleostei","Osteichthyes"
11987,"Pseudomystus siamensis","Pseudomystus",NA,"Bagridae","Siluriformes","Teleostei","Osteichthyes"
62555,"Pseudomystus sobrinus","Pseudomystus",NA,"Bagridae","Siluriformes","Teleostei","Osteichthyes"
62141,"Pseudomystus stenogrammus","Pseudomystus",NA,"Bagridae","Siluriformes","Teleostei","Osteichthyes"
23071,"Pseudomystus stenomus","Pseudomystus",NA,"Bagridae","Siluriformes","Teleostei","Osteichthyes"
23072,"Pseudomystus vaillanti","Pseudomystus",NA,"Bagridae","Siluriformes","Teleostei","Osteichthyes"
6334,"Pseudomyxus capensis","Pseudomyxus",NA,"Mugilidae","Mugiliformes","Teleostei","Osteichthyes"
23204,"Pseudonezumia cetonuropsis","Pseudonezumia",NA,"Macrouridae","Gadiformes","Teleostei","Osteichthyes"
23198,"Pseudonezumia japonica","Pseudonezumia",NA,"Macrouridae","Gadiformes","Teleostei","Osteichthyes"
58928,"Pseudonezumia parvipes","Pseudonezumia",NA,"Macrouridae","Gadiformes","Teleostei","Osteichthyes"
58793,"Pseudonezumia pusilla","Pseudonezumia",NA,"Macrouridae","Gadiformes","Teleostei","Osteichthyes"
58799,"Pseudonotoliparis rassi","Pseudonotoliparis",NA,"Liparidae","Perciformes/Cottoidei","Teleostei","Osteichthyes"
56426,"Pseudonus acutus","Pseudonus",NA,"Bythitidae","Ophidiiformes","Teleostei","Osteichthyes"
57317,"Pseudonus squamiceps","Pseudonus",NA,"Bythitidae","Ophidiiformes","Teleostei","Osteichthyes"
67028,"Pseudopataecus carnatobarbatus","Pseudopataecus",NA,"Aploactinidae","Perciformes/Scorpaenoidei","Teleostei","Osteichthyes"
63512,"Pseudopataecus taenianotus","Pseudopataecus",NA,"Aploactinidae","Perciformes/Scorpaenoidei","Teleostei","Osteichthyes"
14100,"Pseudopercis numida","Pseudopercis",NA,"Pinguipedidae","Perciformes/Uranoscopoidei","Teleostei","Osteichthyes"
50136,"Pseudopercis semifasciata","Pseudopercis",NA,"Pinguipedidae","Perciformes/Uranoscopoidei","Teleostei","Osteichthyes"
2022,"Pseudophycis breviuscula","Pseudophycis",NA,"Moridae","Gadiformes","Teleostei","Osteichthyes"
58258,"Pseudopimelodus bufonius","Pseudopimelodus",NA,"Pseudopimelodidae","Siluriformes","Teleostei","Osteichthyes"
58259,"Pseudopimelodus charus","Pseudopimelodus",NA,"Pseudopimelodidae","Siluriformes","Teleostei","Osteichthyes"
58260,"Pseudopimelodus mangurus","Pseudopimelodus",NA,"Pseudopimelodidae","Siluriformes","Teleostei","Osteichthyes"
13266,"Pseudopimelodus pulcher","Pseudopimelodus",NA,"Pseudopimelodidae","Siluriformes","Teleostei","Osteichthyes"
58261,"Pseudopimelodus schultzi","Pseudopimelodus",NA,"Pseudopimelodidae","Siluriformes","Teleostei","Osteichthyes"
8674,"Pseudoplatystoma corruscans","Pseudoplatystoma",NA,"Pimelodidae","Siluriformes","Teleostei","Osteichthyes"
6410,"Pseudoplatystoma fasciatum","Pseudoplatystoma",NA,"Pimelodidae","Siluriformes","Teleostei","Osteichthyes"
63539,"Pseudoplatystoma magdaleniatum","Pseudoplatystoma",NA,"Pimelodidae","Siluriformes","Teleostei","Osteichthyes"
63538,"Pseudoplatystoma metaense","Pseudoplatystoma",NA,"Pimelodidae","Siluriformes","Teleostei","Osteichthyes"
63537,"Pseudoplatystoma orinocoense","Pseudoplatystoma",NA,"Pimelodidae","Siluriformes","Teleostei","Osteichthyes"
68633,"Pseudoplatystoma punctifer","Pseudoplatystoma",NA,"Pimelodidae","Siluriformes","Teleostei","Osteichthyes"
66249,"Pseudoplatystoma reticulatum","Pseudoplatystoma",NA,"Pimelodidae","Siluriformes","Teleostei","Osteichthyes"
8695,"Pseudoplatystoma tigrinum","Pseudoplatystoma",NA,"Pimelodidae","Siluriformes","Teleostei","Osteichthyes"
11732,"Psychrolutes phrictus","Psychrolutes",NA,"Psychrolutidae","Perciformes/Cottoidei","Teleostei","Osteichthyes"
4090,"Psychrolutes sigalutes","Psychrolutes",NA,"Psychrolutidae","Perciformes/Cottoidei","Teleostei","Osteichthyes"
51730,"Psychrolutes sio","Psychrolutes",NA,"Psychrolutidae","Perciformes/Cottoidei","Teleostei","Osteichthyes"
27746,"Psychrolutes subspinosus","Psychrolutes",NA,"Psychrolutidae","Perciformes/Cottoidei","Teleostei","Osteichthyes"
52867,"Ptarmus gallus","Ptarmus",NA,"Aploactinidae","Perciformes/Scorpaenoidei","Teleostei","Osteichthyes"
8048,"Ptarmus jubatus","Ptarmus",NA,"Aploactinidae","Perciformes/Scorpaenoidei","Teleostei","Osteichthyes"
3557,"Pteraclis aesticola","Pteraclis",NA,"Bramidae","Scombriformes","Teleostei","Osteichthyes"
16335,"Pteraclis carolinus","Pteraclis",NA,"Bramidae","Scombriformes","Teleostei","Osteichthyes"
12275,"Pteraclis velifera","Pteraclis",NA,"Bramidae","Scombriformes","Teleostei","Osteichthyes"
60989,"Puck pinnata","Puck",NA,"Oneirodidae","Lophiiformes","Teleostei","Osteichthyes"
63404,"Pungitius bussei","Pungitius",NA,"Gasterosteidae","Perciformes/Gasterosteoidei","Teleostei","Osteichthyes"
10540,"Pungitius hellenicus","Pungitius",NA,"Gasterosteidae","Perciformes/Gasterosteoidei","Teleostei","Osteichthyes"
48259,"Pungitius laevis","Pungitius",NA,"Gasterosteidae","Perciformes/Gasterosteoidei","Teleostei","Osteichthyes"
69517,"Pungitius modestus","Pungitius",NA,"Gasterosteidae","Perciformes/Gasterosteoidei","Teleostei","Osteichthyes"
22914,"Pungitius platygaster","Pungitius",NA,"Gasterosteidae","Perciformes/Gasterosteoidei","Teleostei","Osteichthyes"
66020,"Pungitius polyakovi","Pungitius",NA,"Gasterosteidae","Perciformes/Gasterosteoidei","Teleostei","Osteichthyes"
3273,"Pungitius pungitius","Pungitius",NA,"Gasterosteidae","Perciformes/Gasterosteoidei","Teleostei","Osteichthyes"
24828,"Pungitius sinensis","Pungitius",NA,"Gasterosteidae","Perciformes/Gasterosteoidei","Teleostei","Osteichthyes"
66132,"Pungitius stenurus","Pungitius",NA,"Gasterosteidae","Perciformes/Gasterosteoidei","Teleostei","Osteichthyes"
25578,"Pseudopungtungia nigra","Pseudopungtungia",NA,"Gobionidae","Cypriniformes","Teleostei","Osteichthyes"
60019,"Pseudopungtungia tenuicorpus","Pseudopungtungia",NA,"Gobionidae","Cypriniformes","Teleostei","Osteichthyes"
55987,"Pseudorasbora elongata","Pseudorasbora",NA,"Gobionidae","Cypriniformes","Teleostei","Osteichthyes"
63619,"Pseudorasbora interrupta","Pseudorasbora",NA,"Gobionidae","Cypriniformes","Teleostei","Osteichthyes"
4691,"Pseudorasbora parva","Pseudorasbora",NA,"Gobionidae","Cypriniformes","Teleostei","Osteichthyes"
67966,"Pseudorasbora pugnax","Pseudorasbora",NA,"Gobionidae","Cypriniformes","Teleostei","Osteichthyes"
22924,"Pseudorasbora pumila","Pseudorasbora",NA,"Gobionidae","Cypriniformes","Teleostei","Osteichthyes"
1294,"Pseudosciades sona","Pseudosciades","Ariinae","Ariidae","Siluriformes","Teleostei","Osteichthyes"
12558,"Pseudoscopelus altipinnis","Pseudoscopelus",NA,"Chiasmodontidae","Scombriformes","Teleostei","Osteichthyes"
62674,"Pseudoscopelus aphos","Pseudoscopelus",NA,"Chiasmodontidae","Scombriformes","Teleostei","Osteichthyes"
64518,"Pseudoscopelus astronesthidens","Pseudoscopelus",NA,"Chiasmodontidae","Scombriformes","Teleostei","Osteichthyes"
64519,"Pseudoscopelus australis","Pseudoscopelus",NA,"Chiasmodontidae","Scombriformes","Teleostei","Osteichthyes"
64520,"Pseudoscopelus bothrorrhinos","Pseudoscopelus",NA,"Chiasmodontidae","Scombriformes","Teleostei","Osteichthyes"
60593,"Pseudoscopelus cephalus","Pseudoscopelus",NA,"Chiasmodontidae","Scombriformes","Teleostei","Osteichthyes"
65834,"Pseudoscopelus cordilluminatus","Pseudoscopelus",NA,"Chiasmodontidae","Scombriformes","Teleostei","Osteichthyes"
64521,"Pseudoscopelus lavenbergi","Pseudoscopelus",NA,"Chiasmodontidae","Scombriformes","Teleostei","Osteichthyes"
60594,"Pseudoscopelus obtusifrons","Pseudoscopelus",NA,"Chiasmodontidae","Scombriformes","Teleostei","Osteichthyes"
65839,"Pseudoscopelus odontoglossus","Pseudoscopelus",NA,"Chiasmodontidae","Scombriformes","Teleostei","Osteichthyes"
63084,"Pseudoscopelus parini","Pseudoscopelus",NA,"Chiasmodontidae","Scombriformes","Teleostei","Osteichthyes"
65838,"Pseudoscopelus paxtoni","Pseudoscopelus",NA,"Chiasmodontidae","Scombriformes","Teleostei","Osteichthyes"
64002,"Pseudoscopelus pierbartus","Pseudoscopelus",NA,"Chiasmodontidae","Scombriformes","Teleostei","Osteichthyes"
23514,"Pseudoscopelus sagamianus","Pseudoscopelus",NA,"Chiasmodontidae","Scombriformes","Teleostei","Osteichthyes"
46347,"Pseudoscopelus scriptus","Pseudoscopelus",NA,"Chiasmodontidae","Scombriformes","Teleostei","Osteichthyes"
52728,"Pseudoscopelus scutatus","Pseudoscopelus",NA,"Chiasmodontidae","Scombriformes","Teleostei","Osteichthyes"
69152,"Pseudotanganikallabes prognatha","Pseudotanganikallabes",NA,"Clariidae","Siluriformes","Teleostei","Osteichthyes"
433,"Pseudotolithus elongatus","Pseudotolithus",NA,"Sciaenidae","Eupercaria/misc","Teleostei","Osteichthyes"
10200,"Pseudotolithus epipercus","Pseudotolithus",NA,"Sciaenidae","Eupercaria/misc","Teleostei","Osteichthyes"
5010,"Pseudotolithus moorii","Pseudotolithus",NA,"Sciaenidae","Eupercaria/misc","Teleostei","Osteichthyes"
432,"Pseudotolithus senegalensis","Pseudotolithus",NA,"Sciaenidae","Eupercaria/misc","Teleostei","Osteichthyes"
5009,"Pseudotolithus senegallus","Pseudotolithus",NA,"Sciaenidae","Eupercaria/misc","Teleostei","Osteichthyes"
4550,"Pseudotolithus typus","Pseudotolithus",NA,"Sciaenidae","Eupercaria/misc","Teleostei","Osteichthyes"
8191,"Pseudotriacanthus strigilifer","Pseudotriacanthus",NA,"Triacanthidae","Tetraodontiformes","Teleostei","Osteichthyes"
2536,"Pseudotriakis microdon","Pseudotriakis",NA,"Pseudotriakidae","Carcharhiniformes","Elasmobranchii","Chondrichthyes"
4555,"Pseudotrichonotus altivelis","Pseudotrichonotus",NA,"Pseudotrichonotidae","Aulopiformes","Teleostei","Osteichthyes"
68790,"Pseudotrichonotus belos","Pseudotrichonotus",NA,"Pseudotrichonotidae","Aulopiformes","Teleostei","Osteichthyes"
68791,"Pseudotrichonotus caeruleoflavus","Pseudotrichonotus",NA,"Pseudotrichonotidae","Aulopiformes","Teleostei","Osteichthyes"
58918,"Pseudotrichonotus xanthotaenia","Pseudotrichonotus",NA,"Pseudotrichonotidae","Aulopiformes","Teleostei","Osteichthyes"
55007,"Plesiomyzon baotingensis","Plesiomyzon",NA,"Gastromyzontidae","Cypriniformes","Teleostei","Osteichthyes"
59316,"Pogonophryne albipinna","Pogonophryne",NA,"Artedidraconidae","Perciformes/Notothenioidei","Teleostei","Osteichthyes"
7072,"Pogonophryne barsukovi","Pogonophryne",NA,"Artedidraconidae","Perciformes/Notothenioidei","Teleostei","Osteichthyes"
64671,"Pogonophryne bellingshausenensis","Pogonophryne",NA,"Artedidraconidae","Perciformes/Notothenioidei","Teleostei","Osteichthyes"
65894,"Pogonophryne brevibarbata","Pogonophryne",NA,"Artedidraconidae","Perciformes/Notothenioidei","Teleostei","Osteichthyes"
58219,"Pogonophryne cerebropogon","Pogonophryne",NA,"Artedidraconidae","Perciformes/Notothenioidei","Teleostei","Osteichthyes"
7074,"Pogonophryne dewitti","Pogonophryne",NA,"Artedidraconidae","Perciformes/Notothenioidei","Teleostei","Osteichthyes"
56511,"Pogonophryne eakini","Pogonophryne",NA,"Artedidraconidae","Perciformes/Notothenioidei","Teleostei","Osteichthyes"
69000,"Pogonophryne favosa","Pogonophryne",NA,"Artedidraconidae","Perciformes/Notothenioidei","Teleostei","Osteichthyes"
59317,"Pogonophryne fusca","Pogonophryne",NA,"Artedidraconidae","Perciformes/Notothenioidei","Teleostei","Osteichthyes"
7076,"Pogonophryne immaculata","Pogonophryne",NA,"Artedidraconidae","Perciformes/Notothenioidei","Teleostei","Osteichthyes"
7077,"Pogonophryne lanceobarbata","Pogonophryne",NA,"Artedidraconidae","Perciformes/Notothenioidei","Teleostei","Osteichthyes"
7078,"Pogonophryne macropogon","Pogonophryne",NA,"Artedidraconidae","Perciformes/Notothenioidei","Teleostei","Osteichthyes"
69003,"Pogonophryne maculiventrata","Pogonophryne",NA,"Artedidraconidae","Perciformes/Notothenioidei","Teleostei","Osteichthyes"
7079,"Pogonophryne marmorata","Pogonophryne",NA,"Artedidraconidae","Perciformes/Notothenioidei","Teleostei","Osteichthyes"
49433,"Pogonophryne mentella","Pogonophryne",NA,"Artedidraconidae","Perciformes/Notothenioidei","Teleostei","Osteichthyes"
66944,"Pogonophryne neyelovi","Pogonophryne",NA,"Artedidraconidae","Perciformes/Notothenioidei","Teleostei","Osteichthyes"
56547,"Pogonophryne orangiensis","Pogonophryne",NA,"Artedidraconidae","Perciformes/Notothenioidei","Teleostei","Osteichthyes"
